bill_id,bill_number,bioguide_id,vote_position,vote_date,roll_call_number,chamber,party,state,district
,,K000393,Yea,2025-04-03,167,senate,R,LA,
,,K000394,Nay,2025-04-03,167,senate,D,NJ,
,,K000383,Nay,2025-04-03,167,senate,I,ME,
,,A000382,Nay,2025-04-03,163,senate,D,MD,
,,B001230,Nay,2025-04-03,163,senate,D,WI,
,,B001299,Yea,2025-04-03,163,senate,R,IN,
,,B001261,Yea,2025-04-03,163,senate,R,WY,
,,B001267,Nay,2025-04-03,163,senate,D,CO,
,,B001243,Yea,2025-04-03,163,senate,R,TN,
,,B001277,Nay,2025-04-03,163,senate,D,CT,
,,B001303,Nay,2025-04-03,163,senate,D,DE,
,,B001288,Nay,2025-04-03,163,senate,D,NJ,
,,B001236,Yea,2025-04-03,163,senate,R,AR,
,,B001319,Yea,2025-04-03,163,senate,R,AL,
,,B001305,Yea,2025-04-03,163,senate,R,NC,
,,C000127,Nay,2025-04-03,163,senate,D,WA,
,,C001047,Yea,2025-04-03,163,senate,R,WV,
,,C001075,Yea,2025-04-03,163,senate,R,LA,
,,T000476,Yea,2025-04-03,167,senate,R,NC,
,,T000278,Yea,2025-04-03,167,senate,R,AL,
,,V000128,Nay,2025-04-03,167,senate,D,MD,
,,W000805,Nay,2025-04-03,167,senate,D,VA,
,,W000790,Nay,2025-04-03,167,senate,D,GA,
,,W000817,Nay,2025-04-03,167,senate,D,MA,
,,W000800,Nay,2025-04-03,167,senate,D,VT,
,,W000802,Nay,2025-04-03,167,senate,D,RI,
,,W000437,Yea,2025-04-03,167,senate,R,MS,
,,W000779,Nay,2025-04-03,167,senate,D,OR,
,,Y000064,Yea,2025-04-03,167,senate,R,IN,
,,K000367,Nay,2025-04-03,163,senate,D,MN,
,,L000575,Yea,2025-04-03,163,senate,R,OK,
,,L000577,Yea,2025-04-03,163,senate,R,UT,
,,L000570,Nay,2025-04-03,163,senate,D,NM,
,,L000571,Yea,2025-04-03,163,senate,R,WY,
,,M000133,Nay,2025-04-03,163,senate,D,MA,
,,M001198,Yea,2025-04-03,163,senate,R,KS,
,,M000355,Yea,2025-04-03,163,senate,R,KY,
,,M001243,Yea,2025-04-03,163,senate,R,PA,
,,M001176,Nay,2025-04-03,163,senate,D,OR,
,,M001244,Yea,2025-04-03,163,senate,R,FL,
,,M000934,Yea,2025-04-03,163,senate,R,KS,
,,M001242,Yea,2025-04-03,163,senate,R,OH,
,,M001190,Yea,2025-04-03,163,senate,R,OK,
,,M001153,Yea,2025-04-03,163,senate,R,AK,
,,M001169,Nay,2025-04-03,163,senate,D,CT,
,,M001111,Not Voting,2025-04-03,163,senate,D,WA,
,,O000174,Nay,2025-04-03,163,senate,D,GA,
,,P000145,Nay,2025-04-03,163,senate,D,CA,
,,P000603,Yea,2025-04-03,163,senate,R,KY,
,,P000595,Nay,2025-04-03,163,senate,D,MI,
,,R000122,Nay,2025-04-03,163,senate,D,RI,
,,R000618,Yea,2025-04-03,163,senate,R,NE,
,,R000584,Yea,2025-04-03,163,senate,R,ID,
,,R000608,Nay,2025-04-03,163,senate,D,NV,
,,R000605,Yea,2025-04-03,163,senate,R,SD,
,,S000033,Nay,2025-04-03,163,senate,I,VT,
,,S001194,Nay,2025-04-03,163,senate,D,HI,
,,S001150,Nay,2025-04-03,163,senate,D,CA,
,,S001227,Yea,2025-04-03,163,senate,R,MO,
,,S000148,Nay,2025-04-03,163,senate,D,NY,
,,S001217,Yea,2025-04-03,163,senate,R,FL,
,,S001184,Yea,2025-04-03,163,senate,R,SC,
,,S001181,Not Voting,2025-04-03,163,senate,D,NH,
sjres26-119,S.J.Res. 26,C001088,Nay,2025-04-03,166,senate,D,DE,
sjres26-119,S.J.Res. 26,C001056,Nay,2025-04-03,166,senate,R,TX,
sjres26-119,S.J.Res. 26,C001113,Nay,2025-04-03,166,senate,D,NV,
sjres26-119,S.J.Res. 26,C001095,Nay,2025-04-03,166,senate,R,AR,
sjres26-119,S.J.Res. 26,C001096,Nay,2025-04-03,166,senate,R,ND,
sjres26-119,S.J.Res. 26,C000880,Nay,2025-04-03,166,senate,R,ID,
sjres26-119,S.J.Res. 26,C001098,Nay,2025-04-03,166,senate,R,TX,
sjres26-119,S.J.Res. 26,C001114,Nay,2025-04-03,166,senate,R,UT,
sjres26-119,S.J.Res. 26,D000618,Nay,2025-04-03,166,senate,R,MT,
sjres26-119,S.J.Res. 26,D000622,Nay,2025-04-03,166,senate,D,IL,
sjres26-119,S.J.Res. 26,D000563,Yea,2025-04-03,166,senate,D,IL,
sjres26-119,S.J.Res. 26,E000295,Nay,2025-04-03,166,senate,R,IA,
sjres26-119,S.J.Res. 26,F000479,Nay,2025-04-03,166,senate,D,PA,
sjres26-119,S.J.Res. 26,F000463,Nay,2025-04-03,166,senate,R,NE,
sjres26-119,S.J.Res. 26,G000574,Nay,2025-04-03,166,senate,D,AZ,
sjres26-119,S.J.Res. 26,G000555,Nay,2025-04-03,166,senate,D,NY,
sjres26-119,S.J.Res. 26,G000359,Nay,2025-04-03,166,senate,R,SC,
sjres26-119,S.J.Res. 26,G000386,Nay,2025-04-03,166,senate,R,IA,
sjres26-119,S.J.Res. 26,H000601,Nay,2025-04-03,166,senate,R,TN,
sjres26-119,S.J.Res. 26,H001076,Nay,2025-04-03,166,senate,D,NH,
sjres26-119,S.J.Res. 26,H001089,Nay,2025-04-03,166,senate,R,MO,
sjres26-119,S.J.Res. 26,H001046,Yea,2025-04-03,166,senate,D,NM,
sjres26-119,S.J.Res. 26,H000273,Nay,2025-04-03,166,senate,D,CO,
sjres26-119,S.J.Res. 26,H001042,Yea,2025-04-03,166,senate,D,HI,
sjres26-119,S.J.Res. 26,H001061,Nay,2025-04-03,166,senate,R,ND,
sjres26-119,S.J.Res. 26,H001104,Nay,2025-04-03,166,senate,R,OH,
sjres26-119,S.J.Res. 26,H001079,Nay,2025-04-03,166,senate,R,MS,
sjres26-119,S.J.Res. 26,J000293,Nay,2025-04-03,166,senate,R,WI,
sjres26-119,S.J.Res. 26,J000312,Nay,2025-04-03,166,senate,R,WV,
sjres26-119,S.J.Res. 26,K000384,Yea,2025-04-03,166,senate,D,VA,
sjres26-119,S.J.Res. 26,K000377,Nay,2025-04-03,166,senate,D,AZ,
sjres26-119,S.J.Res. 26,K000393,Nay,2025-04-03,166,senate,R,LA,
sjres26-119,S.J.Res. 26,K000394,Yea,2025-04-03,166,senate,D,NJ,
sjres26-119,S.J.Res. 26,K000383,Nay,2025-04-03,166,senate,I,ME,
hjres24-119,H.J.Res. 24,A000382,Not Voting,2025-04-03,162,senate,D,MD,
hjres24-119,H.J.Res. 24,B001230,Nay,2025-04-03,162,senate,D,WI,
sjres26-119,S.J.Res. 26,M001111,Not Voting,2025-04-03,166,senate,D,WA,
sjres26-119,S.J.Res. 26,O000174,Nay,2025-04-03,166,senate,D,GA,
sjres26-119,S.J.Res. 26,P000145,Nay,2025-04-03,166,senate,D,CA,
sjres26-119,S.J.Res. 26,P000603,Nay,2025-04-03,166,senate,R,KY,
sjres26-119,S.J.Res. 26,P000595,Nay,2025-04-03,166,senate,D,MI,
sjres26-119,S.J.Res. 26,R000122,Nay,2025-04-03,166,senate,D,RI,
sjres26-119,S.J.Res. 26,R000618,Nay,2025-04-03,166,senate,R,NE,
sjres26-119,S.J.Res. 26,R000584,Nay,2025-04-03,166,senate,R,ID,
sjres26-119,S.J.Res. 26,R000608,Nay,2025-04-03,166,senate,D,NV,
sjres26-119,S.J.Res. 26,R000605,Nay,2025-04-03,166,senate,R,SD,
sjres26-119,S.J.Res. 26,S000033,Yea,2025-04-03,166,senate,I,VT,
sjres26-119,S.J.Res. 26,S001194,Yea,2025-04-03,166,senate,D,HI,
sjres26-119,S.J.Res. 26,S001150,Nay,2025-04-03,166,senate,D,CA,
sjres26-119,S.J.Res. 26,S001227,Nay,2025-04-03,166,senate,R,MO,
sjres26-119,S.J.Res. 26,S000148,Nay,2025-04-03,166,senate,D,NY,
sjres26-119,S.J.Res. 26,S001217,Nay,2025-04-03,166,senate,R,FL,
sjres26-119,S.J.Res. 26,S001184,Nay,2025-04-03,166,senate,R,SC,
sjres26-119,S.J.Res. 26,S001181,Nay,2025-04-03,166,senate,D,NH,
sjres26-119,S.J.Res. 26,S001232,Nay,2025-04-03,166,senate,R,MT,
sjres26-119,S.J.Res. 26,S001208,Nay,2025-04-03,166,senate,D,MI,
sjres26-119,S.J.Res. 26,S001203,Yea,2025-04-03,166,senate,D,MN,
sjres26-119,S.J.Res. 26,S001198,Nay,2025-04-03,166,senate,R,AK,
sjres26-119,S.J.Res. 26,T000250,Nay,2025-04-03,166,senate,R,SD,
sjres26-119,S.J.Res. 26,T000476,Nay,2025-04-03,166,senate,R,NC,
sjres26-119,S.J.Res. 26,T000278,Nay,2025-04-03,166,senate,R,AL,
sjres26-119,S.J.Res. 26,V000128,Yea,2025-04-03,166,senate,D,MD,
sjres26-119,S.J.Res. 26,W000805,Nay,2025-04-03,166,senate,D,VA,
sjres26-119,S.J.Res. 26,W000790,Nay,2025-04-03,166,senate,D,GA,
sjres26-119,S.J.Res. 26,W000817,Yea,2025-04-03,166,senate,D,MA,
sjres26-119,S.J.Res. 26,W000800,Yea,2025-04-03,166,senate,D,VT,
sjres26-119,S.J.Res. 26,W000802,Nay,2025-04-03,166,senate,D,RI,
sjres26-119,S.J.Res. 26,W000437,Nay,2025-04-03,166,senate,R,MS,
sjres26-119,S.J.Res. 26,W000779,Nay,2025-04-03,166,senate,D,OR,
sjres26-119,S.J.Res. 26,Y000064,Nay,2025-04-03,166,senate,R,IN,
hjres24-119,H.J.Res. 24,K000367,Nay,2025-04-03,162,senate,D,MN,
hjres24-119,H.J.Res. 24,L000575,Yea,2025-04-03,162,senate,R,OK,
,,A000382,Nay,2025-04-02,159,senate,D,MD,
sjres33-119,S.J.Res. 33,C001056,Nay,2025-04-03,165,senate,R,TX,
sjres33-119,S.J.Res. 33,C001113,Nay,2025-04-03,165,senate,D,NV,
sjres33-119,S.J.Res. 33,C001095,Nay,2025-04-03,165,senate,R,AR,
sjres33-119,S.J.Res. 33,C001096,Nay,2025-04-03,165,senate,R,ND,
sjres33-119,S.J.Res. 33,C000880,Nay,2025-04-03,165,senate,R,ID,
sjres33-119,S.J.Res. 33,C001098,Nay,2025-04-03,165,senate,R,TX,
sjres33-119,S.J.Res. 33,C001114,Nay,2025-04-03,165,senate,R,UT,
sjres33-119,S.J.Res. 33,D000618,Nay,2025-04-03,165,senate,R,MT,
sjres33-119,S.J.Res. 33,D000622,Nay,2025-04-03,165,senate,D,IL,
sjres33-119,S.J.Res. 33,D000563,Yea,2025-04-03,165,senate,D,IL,
sjres33-119,S.J.Res. 33,E000295,Nay,2025-04-03,165,senate,R,IA,
sjres33-119,S.J.Res. 33,F000479,Nay,2025-04-03,165,senate,D,PA,
sjres33-119,S.J.Res. 33,F000463,Nay,2025-04-03,165,senate,R,NE,
sjres33-119,S.J.Res. 33,G000574,Nay,2025-04-03,165,senate,D,AZ,
sjres33-119,S.J.Res. 33,G000555,Nay,2025-04-03,165,senate,D,NY,
sjres33-119,S.J.Res. 33,G000359,Nay,2025-04-03,165,senate,R,SC,
sjres33-119,S.J.Res. 33,G000386,Nay,2025-04-03,165,senate,R,IA,
sjres33-119,S.J.Res. 33,H000601,Nay,2025-04-03,165,senate,R,TN,
sjres33-119,S.J.Res. 33,H001076,Nay,2025-04-03,165,senate,D,NH,
sjres33-119,S.J.Res. 33,H001089,Nay,2025-04-03,165,senate,R,MO,
sjres33-119,S.J.Res. 33,H001046,Yea,2025-04-03,165,senate,D,NM,
sjres33-119,S.J.Res. 33,H000273,Nay,2025-04-03,165,senate,D,CO,
sjres33-119,S.J.Res. 33,H001042,Yea,2025-04-03,165,senate,D,HI,
sjres33-119,S.J.Res. 33,H001061,Nay,2025-04-03,165,senate,R,ND,
sjres33-119,S.J.Res. 33,H001104,Nay,2025-04-03,165,senate,R,OH,
sjres33-119,S.J.Res. 33,H001079,Nay,2025-04-03,165,senate,R,MS,
sjres33-119,S.J.Res. 33,J000293,Nay,2025-04-03,165,senate,R,WI,
sjres33-119,S.J.Res. 33,J000312,Nay,2025-04-03,165,senate,R,WV,
sjres33-119,S.J.Res. 33,K000384,Yea,2025-04-03,165,senate,D,VA,
sjres33-119,S.J.Res. 33,K000377,Nay,2025-04-03,165,senate,D,AZ,
sjres33-119,S.J.Res. 33,K000393,Nay,2025-04-03,165,senate,R,LA,
sjres33-119,S.J.Res. 33,K000394,Yea,2025-04-03,165,senate,D,NJ,
sjres33-119,S.J.Res. 33,K000383,Nay,2025-04-03,165,senate,I,ME,
hjres24-119,H.J.Res. 24,A000382,Nay,2025-04-02,161,senate,D,MD,
hjres24-119,H.J.Res. 24,B001230,Nay,2025-04-02,161,senate,D,WI,
hjres24-119,H.J.Res. 24,B001299,Yea,2025-04-02,161,senate,R,IN,
,,B001230,Nay,2025-04-02,159,senate,D,WI,
sjres33-119,S.J.Res. 33,R000618,Nay,2025-04-03,165,senate,R,NE,
sjres33-119,S.J.Res. 33,R000584,Nay,2025-04-03,165,senate,R,ID,
sjres33-119,S.J.Res. 33,R000608,Nay,2025-04-03,165,senate,D,NV,
sjres33-119,S.J.Res. 33,R000605,Nay,2025-04-03,165,senate,R,SD,
sjres33-119,S.J.Res. 33,S000033,Yea,2025-04-03,165,senate,I,VT,
sjres33-119,S.J.Res. 33,S001194,Yea,2025-04-03,165,senate,D,HI,
sjres33-119,S.J.Res. 33,S001150,Nay,2025-04-03,165,senate,D,CA,
sjres33-119,S.J.Res. 33,S001227,Nay,2025-04-03,165,senate,R,MO,
sjres33-119,S.J.Res. 33,S000148,Nay,2025-04-03,165,senate,D,NY,
sjres33-119,S.J.Res. 33,S001217,Nay,2025-04-03,165,senate,R,FL,
sjres33-119,S.J.Res. 33,S001184,Nay,2025-04-03,165,senate,R,SC,
sjres33-119,S.J.Res. 33,S001181,Nay,2025-04-03,165,senate,D,NH,
sjres33-119,S.J.Res. 33,S001232,Nay,2025-04-03,165,senate,R,MT,
sjres33-119,S.J.Res. 33,S001208,Nay,2025-04-03,165,senate,D,MI,
sjres33-119,S.J.Res. 33,S001203,Yea,2025-04-03,165,senate,D,MN,
sjres33-119,S.J.Res. 33,S001198,Nay,2025-04-03,165,senate,R,AK,
sjres33-119,S.J.Res. 33,T000250,Nay,2025-04-03,165,senate,R,SD,
sjres33-119,S.J.Res. 33,T000476,Nay,2025-04-03,165,senate,R,NC,
sjres33-119,S.J.Res. 33,T000278,Nay,2025-04-03,165,senate,R,AL,
sjres33-119,S.J.Res. 33,V000128,Yea,2025-04-03,165,senate,D,MD,
sjres33-119,S.J.Res. 33,W000805,Nay,2025-04-03,165,senate,D,VA,
sjres33-119,S.J.Res. 33,W000790,Nay,2025-04-03,165,senate,D,GA,
sjres33-119,S.J.Res. 33,W000817,Yea,2025-04-03,165,senate,D,MA,
sjres33-119,S.J.Res. 33,W000800,Yea,2025-04-03,165,senate,D,VT,
sjres33-119,S.J.Res. 33,W000802,Nay,2025-04-03,165,senate,D,RI,
sjres33-119,S.J.Res. 33,W000437,Nay,2025-04-03,165,senate,R,MS,
sjres33-119,S.J.Res. 33,W000779,Nay,2025-04-03,165,senate,D,OR,
sjres33-119,S.J.Res. 33,Y000064,Nay,2025-04-03,165,senate,R,IN,
hjres24-119,H.J.Res. 24,K000367,Nay,2025-04-02,161,senate,D,MN,
hjres24-119,H.J.Res. 24,L000575,Yea,2025-04-02,161,senate,R,OK,
hjres24-119,H.J.Res. 24,L000577,Yea,2025-04-02,161,senate,R,UT,
hjres24-119,H.J.Res. 24,L000570,Nay,2025-04-02,161,senate,D,NM,
hjres24-119,H.J.Res. 24,L000571,Yea,2025-04-02,161,senate,R,WY,
hjres24-119,H.J.Res. 24,M000133,Nay,2025-04-02,161,senate,D,MA,
hjres24-119,H.J.Res. 24,M001198,Yea,2025-04-02,161,senate,R,KS,
hjres24-119,H.J.Res. 24,M000355,Yea,2025-04-02,161,senate,R,KY,
,,B001299,Yea,2025-04-02,159,senate,R,IN,
,,C001035,Yea,2025-04-03,164,senate,R,ME,
,,C001088,Nay,2025-04-03,164,senate,D,DE,
,,C001056,Yea,2025-04-03,164,senate,R,TX,
,,C001113,Nay,2025-04-03,164,senate,D,NV,
,,C001095,Yea,2025-04-03,164,senate,R,AR,
,,C001096,Yea,2025-04-03,164,senate,R,ND,
,,C000880,Yea,2025-04-03,164,senate,R,ID,
,,C001098,Yea,2025-04-03,164,senate,R,TX,
,,C001114,Yea,2025-04-03,164,senate,R,UT,
,,D000618,Yea,2025-04-03,164,senate,R,MT,
,,D000622,Nay,2025-04-03,164,senate,D,IL,
,,D000563,Nay,2025-04-03,164,senate,D,IL,
,,E000295,Yea,2025-04-03,164,senate,R,IA,
,,F000479,Nay,2025-04-03,164,senate,D,PA,
,,F000463,Yea,2025-04-03,164,senate,R,NE,
,,G000574,Nay,2025-04-03,164,senate,D,AZ,
,,G000555,Nay,2025-04-03,164,senate,D,NY,
,,G000359,Yea,2025-04-03,164,senate,R,SC,
,,G000386,Yea,2025-04-03,164,senate,R,IA,
,,H000601,Yea,2025-04-03,164,senate,R,TN,
,,H001076,Nay,2025-04-03,164,senate,D,NH,
,,H001089,Yea,2025-04-03,164,senate,R,MO,
,,H001046,Nay,2025-04-03,164,senate,D,NM,
,,H000273,Nay,2025-04-03,164,senate,D,CO,
,,H001042,Nay,2025-04-03,164,senate,D,HI,
,,H001061,Not Voting,2025-04-03,164,senate,R,ND,
,,H001104,Yea,2025-04-03,164,senate,R,OH,
,,H001079,Yea,2025-04-03,164,senate,R,MS,
,,J000293,Yea,2025-04-03,164,senate,R,WI,
,,J000312,Yea,2025-04-03,164,senate,R,WV,
,,K000384,Nay,2025-04-03,164,senate,D,VA,
,,K000377,Nay,2025-04-03,164,senate,D,AZ,
,,K000393,Yea,2025-04-03,164,senate,R,LA,
,,K000394,Nay,2025-04-03,164,senate,D,NJ,
,,K000383,Nay,2025-04-03,164,senate,I,ME,
sjres37-119,S.J.Res. 37,A000382,Yea,2025-04-02,160,senate,D,MD,
sjres37-119,S.J.Res. 37,B001230,Yea,2025-04-02,160,senate,D,WI,
sjres37-119,S.J.Res. 37,B001299,Nay,2025-04-02,160,senate,R,IN,
sjres37-119,S.J.Res. 37,B001261,Nay,2025-04-02,160,senate,R,WY,
sjres37-119,S.J.Res. 37,B001267,Yea,2025-04-02,160,senate,D,CO,
sjres37-119,S.J.Res. 37,B001243,Nay,2025-04-02,160,senate,R,TN,
sjres37-119,S.J.Res. 37,B001277,Yea,2025-04-02,160,senate,D,CT,
,,S001184,Yea,2025-04-03,164,senate,R,SC,
,,S001181,Nay,2025-04-03,164,senate,D,NH,
,,S001232,Yea,2025-04-03,164,senate,R,MT,
,,S001208,Nay,2025-04-03,164,senate,D,MI,
,,S001203,Nay,2025-04-03,164,senate,D,MN,
,,S001198,Yea,2025-04-03,164,senate,R,AK,
,,T000250,Yea,2025-04-03,164,senate,R,SD,
,,T000476,Not Voting,2025-04-03,164,senate,R,NC,
,,T000278,Yea,2025-04-03,164,senate,R,AL,
,,V000128,Nay,2025-04-03,164,senate,D,MD,
,,W000805,Nay,2025-04-03,164,senate,D,VA,
,,W000790,Nay,2025-04-03,164,senate,D,GA,
,,W000817,Nay,2025-04-03,164,senate,D,MA,
,,W000800,Nay,2025-04-03,164,senate,D,VT,
,,W000802,Nay,2025-04-03,164,senate,D,RI,
,,W000437,Yea,2025-04-03,164,senate,R,MS,
,,W000779,Nay,2025-04-03,164,senate,D,OR,
,,Y000064,Yea,2025-04-03,164,senate,R,IN,
sjres37-119,S.J.Res. 37,K000367,Yea,2025-04-02,160,senate,D,MN,
sjres37-119,S.J.Res. 37,L000575,Nay,2025-04-02,160,senate,R,OK,
sjres37-119,S.J.Res. 37,L000577,Nay,2025-04-02,160,senate,R,UT,
sjres37-119,S.J.Res. 37,L000570,Yea,2025-04-02,160,senate,D,NM,
sjres37-119,S.J.Res. 37,L000571,Nay,2025-04-02,160,senate,R,WY,
sjres37-119,S.J.Res. 37,M000133,Yea,2025-04-02,160,senate,D,MA,
sjres37-119,S.J.Res. 37,M001198,Not Voting,2025-04-02,160,senate,R,KS,
sjres37-119,S.J.Res. 37,M000355,Yea,2025-04-02,160,senate,R,KY,
sjres37-119,S.J.Res. 37,M001243,Nay,2025-04-02,160,senate,R,PA,
sjres37-119,S.J.Res. 37,M001176,Yea,2025-04-02,160,senate,D,OR,
sjres37-119,S.J.Res. 37,M001244,Nay,2025-04-02,160,senate,R,FL,
sjres37-119,S.J.Res. 37,M000934,Nay,2025-04-02,160,senate,R,KS,
sjres37-119,S.J.Res. 37,M001242,Nay,2025-04-02,160,senate,R,OH,
sjres37-119,S.J.Res. 37,M001190,Nay,2025-04-02,160,senate,R,OK,
sjres37-119,S.J.Res. 37,M001153,Yea,2025-04-02,160,senate,R,AK,
sjres37-119,S.J.Res. 37,M001169,Yea,2025-04-02,160,senate,D,CT,
sjres37-119,S.J.Res. 37,M001111,Yea,2025-04-02,160,senate,D,WA,
sjres37-119,S.J.Res. 37,O000174,Yea,2025-04-02,160,senate,D,GA,
sjres37-119,S.J.Res. 37,P000145,Yea,2025-04-02,160,senate,D,CA,
sjres37-119,S.J.Res. 37,P000603,Yea,2025-04-02,160,senate,R,KY,
sjres37-119,S.J.Res. 37,P000595,Yea,2025-04-02,160,senate,D,MI,
sjres37-119,S.J.Res. 37,R000122,Yea,2025-04-02,160,senate,D,RI,
,,C001035,Yea,2025-04-03,163,senate,R,ME,
,,C001088,Nay,2025-04-03,163,senate,D,DE,
,,C001056,Yea,2025-04-03,163,senate,R,TX,
,,C001113,Nay,2025-04-03,163,senate,D,NV,
,,C001095,Yea,2025-04-03,163,senate,R,AR,
,,C001096,Yea,2025-04-03,163,senate,R,ND,
,,C000880,Not Voting,2025-04-03,163,senate,R,ID,
,,C001098,Yea,2025-04-03,163,senate,R,TX,
,,C001114,Yea,2025-04-03,163,senate,R,UT,
,,D000618,Yea,2025-04-03,163,senate,R,MT,
,,D000622,Nay,2025-04-03,163,senate,D,IL,
,,D000563,Nay,2025-04-03,163,senate,D,IL,
,,E000295,Yea,2025-04-03,163,senate,R,IA,
,,F000479,Nay,2025-04-03,163,senate,D,PA,
,,F000463,Yea,2025-04-03,163,senate,R,NE,
,,G000574,Nay,2025-04-03,163,senate,D,AZ,
,,G000555,Nay,2025-04-03,163,senate,D,NY,
,,G000359,Yea,2025-04-03,163,senate,R,SC,
,,G000386,Yea,2025-04-03,163,senate,R,IA,
,,H000601,Yea,2025-04-03,163,senate,R,TN,
,,H001076,Nay,2025-04-03,163,senate,D,NH,
,,H001089,Yea,2025-04-03,163,senate,R,MO,
,,H001046,Nay,2025-04-03,163,senate,D,NM,
,,H000273,Nay,2025-04-03,163,senate,D,CO,
,,H001042,Nay,2025-04-03,163,senate,D,HI,
,,H001061,Yea,2025-04-03,163,senate,R,ND,
,,H001104,Yea,2025-04-03,163,senate,R,OH,
,,H001079,Yea,2025-04-03,163,senate,R,MS,
,,J000293,Yea,2025-04-03,163,senate,R,WI,
,,J000312,Yea,2025-04-03,163,senate,R,WV,
,,K000384,Nay,2025-04-03,163,senate,D,VA,
,,K000377,Nay,2025-04-03,163,senate,D,AZ,
,,K000393,Yea,2025-04-03,163,senate,R,LA,
,,K000394,Nay,2025-04-03,163,senate,D,NJ,
,,K000383,Nay,2025-04-03,163,senate,I,ME,
,,K000367,Nay,2025-04-01,157,senate,D,MN,
,,L000575,Yea,2025-04-01,157,senate,R,OK,
,,L000577,Yea,2025-04-01,157,senate,R,UT,
,,L000570,Nay,2025-04-01,157,senate,D,NM,
,,L000571,Yea,2025-04-01,157,senate,R,WY,
,,M000133,Nay,2025-04-01,157,senate,D,MA,
,,M001198,Yea,2025-04-01,157,senate,R,KS,
,,M000355,Yea,2025-04-01,157,senate,R,KY,
,,M001243,Yea,2025-04-01,157,senate,R,PA,
,,M001176,Nay,2025-04-01,157,senate,D,OR,
,,S001232,Yea,2025-04-03,163,senate,R,MT,
,,S001208,Nay,2025-04-03,163,senate,D,MI,
,,S001203,Nay,2025-04-03,163,senate,D,MN,
,,S001198,Yea,2025-04-03,163,senate,R,AK,
,,T000250,Yea,2025-04-03,163,senate,R,SD,
,,T000476,Yea,2025-04-03,163,senate,R,NC,
,,T000278,Yea,2025-04-03,163,senate,R,AL,
,,V000128,Nay,2025-04-03,163,senate,D,MD,
,,W000805,Nay,2025-04-03,163,senate,D,VA,
,,W000790,Nay,2025-04-03,163,senate,D,GA,
,,W000817,Nay,2025-04-03,163,senate,D,MA,
,,W000800,Nay,2025-04-03,163,senate,D,VT,
,,W000802,Nay,2025-04-03,163,senate,D,RI,
,,W000437,Yea,2025-04-03,163,senate,R,MS,
,,W000779,Nay,2025-04-03,163,senate,D,OR,
,,Y000064,Yea,2025-04-03,163,senate,R,IN,
,,A000382,Nay,2025-03-27,154,senate,D,MD,
,,B001230,Nay,2025-03-27,154,senate,D,WI,
,,B001299,Yea,2025-03-27,154,senate,R,IN,
,,B001261,Yea,2025-03-27,154,senate,R,WY,
,,B001267,Nay,2025-03-27,154,senate,D,CO,
,,B001243,Yea,2025-03-27,154,senate,R,TN,
,,B001277,Nay,2025-03-27,154,senate,D,CT,
,,B001303,Nay,2025-03-27,154,senate,D,DE,
,,B001288,Nay,2025-03-27,154,senate,D,NJ,
,,B001236,Yea,2025-03-27,154,senate,R,AR,
,,B001319,Yea,2025-03-27,154,senate,R,AL,
,,B001305,Yea,2025-03-27,154,senate,R,NC,
,,C000127,Nay,2025-03-27,154,senate,D,WA,
,,C001047,Yea,2025-03-27,154,senate,R,WV,
,,C001075,Yea,2025-03-27,154,senate,R,LA,
,,C001035,Yea,2025-03-27,154,senate,R,ME,
,,C001088,Nay,2025-03-27,154,senate,D,DE,
,,C001056,Yea,2025-03-27,154,senate,R,TX,
,,C001113,Nay,2025-03-27,154,senate,D,NV,
,,C001095,Yea,2025-03-27,154,senate,R,AR,
,,C001096,Yea,2025-03-27,154,senate,R,ND,
,,C000880,Yea,2025-03-27,154,senate,R,ID,
,,C001098,Yea,2025-03-27,154,senate,R,TX,
,,C001114,Yea,2025-03-27,154,senate,R,UT,
,,D000618,Yea,2025-03-27,154,senate,R,MT,
,,D000622,Nay,2025-03-27,154,senate,D,IL,
,,D000563,Nay,2025-03-27,154,senate,D,IL,
hjres24-119,H.J.Res. 24,B001299,Yea,2025-04-03,162,senate,R,IN,
hjres24-119,H.J.Res. 24,B001261,Yea,2025-04-03,162,senate,R,WY,
hjres24-119,H.J.Res. 24,B001267,Not Voting,2025-04-03,162,senate,D,CO,
hjres24-119,H.J.Res. 24,B001243,Yea,2025-04-03,162,senate,R,TN,
hjres24-119,H.J.Res. 24,B001277,Nay,2025-04-03,162,senate,D,CT,
hjres24-119,H.J.Res. 24,B001303,Nay,2025-04-03,162,senate,D,DE,
hjres24-119,H.J.Res. 24,B001288,Nay,2025-04-03,162,senate,D,NJ,
hjres24-119,H.J.Res. 24,B001236,Yea,2025-04-03,162,senate,R,AR,
hjres24-119,H.J.Res. 24,B001319,Yea,2025-04-03,162,senate,R,AL,
hjres24-119,H.J.Res. 24,B001305,Yea,2025-04-03,162,senate,R,NC,
hjres24-119,H.J.Res. 24,C000127,Nay,2025-04-03,162,senate,D,WA,
hjres24-119,H.J.Res. 24,C001047,Yea,2025-04-03,162,senate,R,WV,
hjres24-119,H.J.Res. 24,C001075,Yea,2025-04-03,162,senate,R,LA,
hjres24-119,H.J.Res. 24,C001035,Yea,2025-04-03,162,senate,R,ME,
hjres24-119,H.J.Res. 24,C001088,Not Voting,2025-04-03,162,senate,D,DE,
