bioguide_id,official_name,party,state,industry_code,industry_name,total_amount,contribution_count,pct_of_total
L000599,Michael Lawler,Republican,NY,F06,Finance/Credit Companies,13000,3,0.08
L000599,Michael Lawler,Republican,NY,M03,Trucking,9500,3,0.06
L000599,Michael Lawler,Republican,NY,P05,Public Sector Unions,90000,11,0.52
L000599,Michael Lawler,Republican,NY,F04,Insurance,56600,12,0.33
L000599,Michael Lawler,Republican,NY,M05,Sea Transport,2000,1,0.01
L000599,Michael Lawler,Republican,NY,F07,Accountants,93500,12,0.54
L000599,Michael Lawler,Republican,NY,N02,Tobacco,9500,2,0.06
L000599,Michael Lawler,Republican,NY,N12,Misc Manufacturing & Distributing,21000,3,0.12
L000599,Michael Lawler,Republican,NY,H02,Hospitals/Nursing Homes,20000,1,0.12
L000599,Michael Lawler,Republican,NY,E08,Waste Management,21000,4,0.12
L000599,Michael Lawler,Republican,NY,Q11,Abortion Policy/Pro-Choice,220246,2,1.28
L000599,Michael Lawler,Republican,NY,A07,Agricultural Services/Products,3500,2,0.02
L000599,Michael Lawler,Republican,NY,N13,Steel/Metals/Mining,2500,1,0.01
L000599,Michael Lawler,Republican,NY,F01,Commercial Banks,35500,5,0.21
L000599,Michael Lawler,Republican,NY,F13,Hedge Funds/Private Equity,2500,1,0.01
L000599,Michael Lawler,Republican,NY,Q12,Abortion Policy/Pro-Life,1256,2,0.01
L000599,Michael Lawler,Republican,NY,Q10,Guns Control,829995,1,4.83
L000599,Michael Lawler,Republican,NY,Q04,Foreign & Defense Policy,5000,1,0.03
L000599,Michael Lawler,Republican,NY,Q09,Guns Rights,2000,1,0.01
L000599,Michael Lawler,Republican,NY,A01,Crop Production & Basic Processing,1000,1,0.01
L000599,Michael Lawler,Republican,NY,K01,Lawyers/Law Firms,2000,1,0.01
H001094,Val T. Hoyle,Democratic,OR,P05,Public Sector Unions,249500,20,15.07
H001094,Val T. Hoyle,Democratic,OR,E08,Waste Management,10500,2,0.63
H001094,Val T. Hoyle,Democratic,OR,Q02,Democratic/Liberal,60100,10,3.63
H001094,Val T. Hoyle,Democratic,OR,Q03,Leadership PACs,11500,2,0.69
H001094,Val T. Hoyle,Democratic,OR,Q14,Misc Issues,19000,2,1.15
H001094,Val T. Hoyle,Democratic,OR,M05,Sea Transport,18000,5,1.09
H001094,Val T. Hoyle,Democratic,OR,N03,"Beer, Wine & Liquor",18499,2,1.12
H001094,Val T. Hoyle,Democratic,OR,H02,Hospitals/Nursing Homes,2500,1,0.15
H001094,Val T. Hoyle,Democratic,OR,N12,Misc Manufacturing & Distributing,7500,2,0.45
H001094,Val T. Hoyle,Democratic,OR,Q10,Guns Control,8000,2,0.48
H001094,Val T. Hoyle,Democratic,OR,M03,Trucking,8000,3,0.48
H001094,Val T. Hoyle,Democratic,OR,Q12,Abortion Policy/Pro-Life,1000,1,0.06
H001094,Val T. Hoyle,Democratic,OR,Q11,Abortion Policy/Pro-Choice,9000,2,0.54
H001094,Val T. Hoyle,Democratic,OR,A04,Dairy,7500,1,0.45
H001094,Val T. Hoyle,Democratic,OR,N13,Steel/Metals/Mining,7000,1,0.42
E000235,Mike Ezell,Republican,MS,M03,Trucking,16000,3,2.07
E000235,Mike Ezell,Republican,MS,Q01,Republican/Conservative,19665,6,2.54
E000235,Mike Ezell,Republican,MS,A07,Agricultural Services/Products,8000,2,1.03
E000235,Mike Ezell,Republican,MS,N03,"Beer, Wine & Liquor",10000,1,1.29
E000235,Mike Ezell,Republican,MS,N08,Casinos/Gambling,7500,1,0.97
E000235,Mike Ezell,Republican,MS,M05,Sea Transport,7000,4,0.9
E000235,Mike Ezell,Republican,MS,N12,Misc Manufacturing & Distributing,1000,1,0.13
E000235,Mike Ezell,Republican,MS,A04,Dairy,2000,1,0.26
E000235,Mike Ezell,Republican,MS,C05,Special Trade Contractors,90,1,0.01
E000235,Mike Ezell,Republican,MS,N13,Steel/Metals/Mining,4000,1,0.52
E000235,Mike Ezell,Republican,MS,F07,Accountants,2000,2,0.26
E000235,Mike Ezell,Republican,MS,A01,Crop Production & Basic Processing,3000,2,0.39
E000235,Mike Ezell,Republican,MS,F01,Commercial Banks,3000,1,0.39
E000235,Mike Ezell,Republican,MS,Q03,Leadership PACs,20000,3,2.58
E000235,Mike Ezell,Republican,MS,Q09,Guns Rights,7740,1,1
E000235,Mike Ezell,Republican,MS,A05,Poultry & Eggs,1500,1,0.19
E000235,Mike Ezell,Republican,MS,E08,Waste Management,1000,1,0.13
E000235,Mike Ezell,Republican,MS,K01,Lawyers/Law Firms,1000,1,0.13
L000600,Nicholas A. Langworthy,Republican,NY,Q01,Republican/Conservative,17082,4,1.07
L000600,Nicholas A. Langworthy,Republican,NY,N03,"Beer, Wine & Liquor",28368,2,1.77
L000600,Nicholas A. Langworthy,Republican,NY,N12,Misc Manufacturing & Distributing,11000,2,0.69
L000600,Nicholas A. Langworthy,Republican,NY,H02,Hospitals/Nursing Homes,20000,1,1.25
L000600,Nicholas A. Langworthy,Republican,NY,M05,Sea Transport,10500,3,0.66
L000600,Nicholas A. Langworthy,Republican,NY,A07,Agricultural Services/Products,19000,5,1.19
L000600,Nicholas A. Langworthy,Republican,NY,E08,Waste Management,7000,2,0.44
L000600,Nicholas A. Langworthy,Republican,NY,M03,Trucking,10500,3,0.66
L000600,Nicholas A. Langworthy,Republican,NY,P05,Public Sector Unions,25000,2,1.56
L000600,Nicholas A. Langworthy,Republican,NY,A04,Dairy,14000,2,0.87
L000600,Nicholas A. Langworthy,Republican,NY,N13,Steel/Metals/Mining,4500,1,0.28
L000600,Nicholas A. Langworthy,Republican,NY,A01,Crop Production & Basic Processing,6000,3,0.37
L000600,Nicholas A. Langworthy,Republican,NY,F04,Insurance,2500,1,0.16
L000600,Nicholas A. Langworthy,Republican,NY,Q09,Guns Rights,4500,1,0.28
L000600,Nicholas A. Langworthy,Republican,NY,K01,Lawyers/Law Firms,1000,1,0.06
L000600,Nicholas A. Langworthy,Republican,NY,B02,TV/Movies/Music,1000,1,0.06
K000402,Timothy M. Kennedy,Democratic,NY,P05,Public Sector Unions,171600,20,15.35
K000402,Timothy M. Kennedy,Democratic,NY,Q03,Leadership PACs,1000,1,0.09
K000402,Timothy M. Kennedy,Democratic,NY,N03,"Beer, Wine & Liquor",7500,1,0.67
K000402,Timothy M. Kennedy,Democratic,NY,F04,Insurance,4000,4,0.36
K000402,Timothy M. Kennedy,Democratic,NY,M05,Sea Transport,17000,3,1.52
K000402,Timothy M. Kennedy,Democratic,NY,F07,Accountants,5000,2,0.45
K000402,Timothy M. Kennedy,Democratic,NY,N12,Misc Manufacturing & Distributing,12000,3,1.07
K000402,Timothy M. Kennedy,Democratic,NY,H02,Hospitals/Nursing Homes,13000,1,1.16
K000402,Timothy M. Kennedy,Democratic,NY,Q10,Guns Control,2559,1,0.23
K000402,Timothy M. Kennedy,Democratic,NY,M03,Trucking,21000,2,1.88
K000402,Timothy M. Kennedy,Democratic,NY,Q11,Abortion Policy/Pro-Choice,8500,1,0.76
K000402,Timothy M. Kennedy,Democratic,NY,E08,Waste Management,1000,1,0.09
K000402,Timothy M. Kennedy,Democratic,NY,N13,Steel/Metals/Mining,12500,1,1.12
K000402,Timothy M. Kennedy,Democratic,NY,F01,Commercial Banks,1500,1,0.13
K000402,Timothy M. Kennedy,Democratic,NY,Q02,Democratic/Liberal,8000,3,0.72
K000402,Timothy M. Kennedy,Democratic,NY,K01,Lawyers/Law Firms,1000,1,0.09
K000402,Timothy M. Kennedy,Democratic,NY,A01,Crop Production & Basic Processing,2000,1,0.18
K000402,Timothy M. Kennedy,Democratic,NY,N08,Casinos/Gambling,1000,1,0.09
D000230,Donald G. Davis,Democratic,NC,Q02,Democratic/Liberal,41316,8,0.84
D000230,Donald G. Davis,Democratic,NC,Q04,Foreign & Defense Policy,20000,1,0.41
D000230,Donald G. Davis,Democratic,NC,A07,Agricultural Services/Products,43000,6,0.87
D000230,Donald G. Davis,Democratic,NC,M03,Trucking,18000,3,0.36
D000230,Donald G. Davis,Democratic,NC,E08,Waste Management,34500,4,0.7
D000230,Donald G. Davis,Democratic,NC,P05,Public Sector Unions,156933,15,3.18
D000230,Donald G. Davis,Democratic,NC,N04,Retail Sales,1500,1,0.03
D000230,Donald G. Davis,Democratic,NC,Q14,Misc Issues,7500,1,0.15
D000230,Donald G. Davis,Democratic,NC,F07,Accountants,19000,5,0.39
D000230,Donald G. Davis,Democratic,NC,N02,Tobacco,20500,2,0.42
D000230,Donald G. Davis,Democratic,NC,N12,Misc Manufacturing & Distributing,26500,3,0.54
D000230,Donald G. Davis,Democratic,NC,H02,Hospitals/Nursing Homes,7500,1,0.15
D000230,Donald G. Davis,Democratic,NC,Q11,Abortion Policy/Pro-Choice,1000,1,0.02
D000230,Donald G. Davis,Democratic,NC,A04,Dairy,0,1,0
D000230,Donald G. Davis,Democratic,NC,N13,Steel/Metals/Mining,17500,1,0.35
D000230,Donald G. Davis,Democratic,NC,A01,Crop Production & Basic Processing,24500,4,0.5
D000230,Donald G. Davis,Democratic,NC,K01,Lawyers/Law Firms,1000,1,0.02
D000230,Donald G. Davis,Democratic,NC,F04,Insurance,8500,3,0.17
D000230,Donald G. Davis,Democratic,NC,Q03,Leadership PACs,26500,4,0.54
D000230,Donald G. Davis,Democratic,NC,N03,"Beer, Wine & Liquor",5000,1,0.1
D000230,Donald G. Davis,Democratic,NC,F01,Commercial Banks,2500,1,0.05
D000230,Donald G. Davis,Democratic,NC,Q08,Human Rights,5000,1,0.1
D000230,Donald G. Davis,Democratic,NC,B02,TV/Movies/Music,5000,1,0.1
L000602,Summer L. Lee,Democratic,PA,Q02,Democratic/Liberal,14500,4,1.14
L000602,Summer L. Lee,Democratic,PA,N03,"Beer, Wine & Liquor",6000,1,0.47
L000602,Summer L. Lee,Democratic,PA,Q13,Women's Issues,2500,1,0.2
L000602,Summer L. Lee,Democratic,PA,M05,Sea Transport,6000,1,0.47
L000602,Summer L. Lee,Democratic,PA,P05,Public Sector Unions,102525,14,8.06
L000602,Summer L. Lee,Democratic,PA,M03,Trucking,15000,1,1.18
L000602,Summer L. Lee,Democratic,PA,Q10,Guns Control,3000,1,0.24
L000602,Summer L. Lee,Democratic,PA,Q11,Abortion Policy/Pro-Choice,6524,3,0.51
L000602,Summer L. Lee,Democratic,PA,Q05,Pro-Israel,890,1,0.07
L000602,Summer L. Lee,Democratic,PA,Q07,Environment,10,1,0
L000602,Summer L. Lee,Democratic,PA,Q14,Misc Issues,12500,2,0.98
L000602,Summer L. Lee,Democratic,PA,E08,Waste Management,1000,1,0.08
L000602,Summer L. Lee,Democratic,PA,Q03,Leadership PACs,-2500,1,-0.2
S001224,Keith Self,Republican,TX,Q01,Republican/Conservative,19043,5,7.05
S001224,Keith Self,Republican,TX,N04,Retail Sales,1000,1,0.37
S001224,Keith Self,Republican,TX,F07,Accountants,1000,1,0.37
S001224,Keith Self,Republican,TX,H02,Hospitals/Nursing Homes,3500,1,1.3
S001224,Keith Self,Republican,TX,M05,Sea Transport,3000,1,1.11
S001224,Keith Self,Republican,TX,M03,Trucking,7500,3,2.78
S001224,Keith Self,Republican,TX,F01,Commercial Banks,1000,1,0.37
S001224,Keith Self,Republican,TX,Q03,Leadership PACs,5000,1,1.85
S001224,Keith Self,Republican,TX,Q09,Guns Rights,3500,1,1.3
S001224,Keith Self,Republican,TX,E08,Waste Management,1000,1,0.37
S001224,Keith Self,Republican,TX,A07,Agricultural Services/Products,3500,1,1.3
S001224,Keith Self,Republican,TX,N03,"Beer, Wine & Liquor",4000,2,1.48
C001131,Greg Casar,Democratic,TX,P05,Public Sector Unions,183500,21,31.66
C001131,Greg Casar,Democratic,TX,N03,"Beer, Wine & Liquor",16500,2,2.85
C001131,Greg Casar,Democratic,TX,M05,Sea Transport,6000,1,1.04
C001131,Greg Casar,Democratic,TX,Q03,Leadership PACs,1000,1,0.17
C001131,Greg Casar,Democratic,TX,Q02,Democratic/Liberal,6000,4,1.04
C001131,Greg Casar,Democratic,TX,Q10,Guns Control,3000,1,0.52
C001131,Greg Casar,Democratic,TX,Q11,Abortion Policy/Pro-Choice,6068,2,1.05
C001131,Greg Casar,Democratic,TX,A04,Dairy,1000,1,0.17
C001131,Greg Casar,Democratic,TX,K01,Lawyers/Law Firms,5000,1,0.86
C001131,Greg Casar,Democratic,TX,Q05,Pro-Israel,5400,1,0.93
C001131,Greg Casar,Democratic,TX,Q07,Environment,10,1,0
C001131,Greg Casar,Democratic,TX,A01,Crop Production & Basic Processing,1000,1,0.17
C001131,Greg Casar,Democratic,TX,Q14,Misc Issues,11000,2,1.9
K000398,"Thomas H. Kean, Jr.",Republican,NJ,K01,Lawyers/Law Firms,1000,1,0.01
K000398,"Thomas H. Kean, Jr.",Republican,NJ,N03,"Beer, Wine & Liquor",8500,2,0.12
K000398,"Thomas H. Kean, Jr.",Republican,NJ,P05,Public Sector Unions,54315,9,0.79
K000398,"Thomas H. Kean, Jr.",Republican,NJ,Q01,Republican/Conservative,56761,12,0.82
K000398,"Thomas H. Kean, Jr.",Republican,NJ,M03,Trucking,18500,4,0.27
K000398,"Thomas H. Kean, Jr.",Republican,NJ,E08,Waste Management,19000,6,0.28
K000398,"Thomas H. Kean, Jr.",Republican,NJ,M05,Sea Transport,9000,2,0.13
K000398,"Thomas H. Kean, Jr.",Republican,NJ,N02,Tobacco,3500,2,0.05
K000398,"Thomas H. Kean, Jr.",Republican,NJ,N12,Misc Manufacturing & Distributing,14500,2,0.21
K000398,"Thomas H. Kean, Jr.",Republican,NJ,H02,Hospitals/Nursing Homes,11500,1,0.17
K000398,"Thomas H. Kean, Jr.",Republican,NJ,A07,Agricultural Services/Products,3500,2,0.05
K000398,"Thomas H. Kean, Jr.",Republican,NJ,N13,Steel/Metals/Mining,7000,1,0.1
K000398,"Thomas H. Kean, Jr.",Republican,NJ,F06,Finance/Credit Companies,1000,1,0.01
K000398,"Thomas H. Kean, Jr.",Republican,NJ,F07,Accountants,2500,1,0.04
K000398,"Thomas H. Kean, Jr.",Republican,NJ,A01,Crop Production & Basic Processing,2000,1,0.03
K000398,"Thomas H. Kean, Jr.",Republican,NJ,Q03,Leadership PACs,32436,3,0.47
K000398,"Thomas H. Kean, Jr.",Republican,NJ,F04,Insurance,2000,1,0.03
K000399,Jennifer A. Kiggans,Republican,VA,A01,Crop Production & Basic Processing,7000,3,0.08
K000399,Jennifer A. Kiggans,Republican,VA,E08,Waste Management,30500,5,0.35
K000399,Jennifer A. Kiggans,Republican,VA,Q01,Republican/Conservative,545356,15,6.26
K000399,Jennifer A. Kiggans,Republican,VA,A07,Agricultural Services/Products,6000,3,0.07
K000399,Jennifer A. Kiggans,Republican,VA,D02,Defense Electronics,2000,1,0.02
K000399,Jennifer A. Kiggans,Republican,VA,P05,Public Sector Unions,9000,2,0.1
K000399,Jennifer A. Kiggans,Republican,VA,Q04,Foreign & Defense Policy,568918,2,6.53
K000399,Jennifer A. Kiggans,Republican,VA,Q03,Leadership PACs,70505,4,0.81
K000399,Jennifer A. Kiggans,Republican,VA,M03,Trucking,20000,3,0.23
K000399,Jennifer A. Kiggans,Republican,VA,F04,Insurance,2000,1,0.02
K000399,Jennifer A. Kiggans,Republican,VA,M05,Sea Transport,1000,1,0.01
K000399,Jennifer A. Kiggans,Republican,VA,F07,Accountants,22000,5,0.25
K000399,Jennifer A. Kiggans,Republican,VA,N02,Tobacco,11000,2,0.13
K000399,Jennifer A. Kiggans,Republican,VA,N12,Misc Manufacturing & Distributing,22500,3,0.26
K000399,Jennifer A. Kiggans,Republican,VA,H02,Hospitals/Nursing Homes,12500,2,0.14
K000399,Jennifer A. Kiggans,Republican,VA,Q11,Abortion Policy/Pro-Choice,414507,1,4.76
K000399,Jennifer A. Kiggans,Republican,VA,A04,Dairy,7500,1,0.09
K000399,Jennifer A. Kiggans,Republican,VA,C05,Special Trade Contractors,2000,1,0.02
K000399,Jennifer A. Kiggans,Republican,VA,N13,Steel/Metals/Mining,13000,1,0.15
K000399,Jennifer A. Kiggans,Republican,VA,K01,Lawyers/Law Firms,3000,1,0.03
K000399,Jennifer A. Kiggans,Republican,VA,F01,Commercial Banks,1000,1,0.01
K000399,Jennifer A. Kiggans,Republican,VA,Q09,Guns Rights,3000,1,0.03
K000399,Jennifer A. Kiggans,Republican,VA,N03,"Beer, Wine & Liquor",6500,1,0.07
K000399,Jennifer A. Kiggans,Republican,VA,B02,TV/Movies/Music,7500,1,0.09
F000110,Cleo Fields,Democratic,LA,P05,Public Sector Unions,41500,8,11.86
F000110,Cleo Fields,Democratic,LA,N02,Tobacco,2500,1,0.71
F000110,Cleo Fields,Democratic,LA,H02,Hospitals/Nursing Homes,7500,2,2.14
F000110,Cleo Fields,Democratic,LA,Q10,Guns Control,3500,1,1
F000110,Cleo Fields,Democratic,LA,N12,Misc Manufacturing & Distributing,2500,1,0.71
F000110,Cleo Fields,Democratic,LA,F07,Accountants,2000,2,0.57
F000110,Cleo Fields,Democratic,LA,E08,Waste Management,1000,1,0.29
F000110,Cleo Fields,Democratic,LA,M03,Trucking,2500,1,0.71
F000110,Cleo Fields,Democratic,LA,F01,Commercial Banks,1500,1,0.43
F000110,Cleo Fields,Democratic,LA,N03,"Beer, Wine & Liquor",1000,1,0.29
F000110,Cleo Fields,Democratic,LA,Q02,Democratic/Liberal,2000,1,0.57
M001226,Robert Menendez,Democratic,NJ,F06,Finance/Credit Companies,2000,2,0.08
M001226,Robert Menendez,Democratic,NJ,E08,Waste Management,7500,3,0.3
M001226,Robert Menendez,Democratic,NJ,Q03,Leadership PACs,6000,2,0.24
M001226,Robert Menendez,Democratic,NJ,M05,Sea Transport,12500,4,0.5
M001226,Robert Menendez,Democratic,NJ,P05,Public Sector Unions,139500,18,5.63
M001226,Robert Menendez,Democratic,NJ,M03,Trucking,14000,3,0.57
M001226,Robert Menendez,Democratic,NJ,N03,"Beer, Wine & Liquor",13000,2,0.52
M001226,Robert Menendez,Democratic,NJ,F07,Accountants,16000,4,0.65
M001226,Robert Menendez,Democratic,NJ,H02,Hospitals/Nursing Homes,8000,1,0.32
M001226,Robert Menendez,Democratic,NJ,N12,Misc Manufacturing & Distributing,23500,2,0.95
M001226,Robert Menendez,Democratic,NJ,Q10,Guns Control,3000,1,0.12
M001226,Robert Menendez,Democratic,NJ,Q11,Abortion Policy/Pro-Choice,2036,1,0.08
M001226,Robert Menendez,Democratic,NJ,N13,Steel/Metals/Mining,10500,1,0.42
M001226,Robert Menendez,Democratic,NJ,Q02,Democratic/Liberal,16500,6,0.67
M001226,Robert Menendez,Democratic,NJ,K01,Lawyers/Law Firms,1000,1,0.04
M001226,Robert Menendez,Democratic,NJ,B02,TV/Movies/Music,1000,1,0.04
M001226,Robert Menendez,Democratic,NJ,F04,Insurance,1500,1,0.06
M001226,Robert Menendez,Democratic,NJ,Q07,Environment,10,1,0
M001226,Robert Menendez,Democratic,NJ,A01,Crop Production & Basic Processing,1000,1,0.04
B001318,Becca Balint,Democratic,VT,Q02,Democratic/Liberal,7169,2,1.48
B001318,Becca Balint,Democratic,VT,Q03,Leadership PACs,15500,3,3.19
B001318,Becca Balint,Democratic,VT,B02,TV/Movies/Music,2500,3,0.51
B001318,Becca Balint,Democratic,VT,N03,"Beer, Wine & Liquor",10000,1,2.06
B001318,Becca Balint,Democratic,VT,P05,Public Sector Unions,104500,15,21.52
B001318,Becca Balint,Democratic,VT,N08,Casinos/Gambling,5000,1,1.03
B001318,Becca Balint,Democratic,VT,H02,Hospitals/Nursing Homes,1000,1,0.21
B001318,Becca Balint,Democratic,VT,Q10,Guns Control,7042,1,1.45
B001318,Becca Balint,Democratic,VT,N12,Misc Manufacturing & Distributing,0,1,0
B001318,Becca Balint,Democratic,VT,Q11,Abortion Policy/Pro-Choice,2018,2,0.42
B001318,Becca Balint,Democratic,VT,F07,Accountants,1000,1,0.21
B001318,Becca Balint,Democratic,VT,Q05,Pro-Israel,2389,1,0.49
B001318,Becca Balint,Democratic,VT,A01,Crop Production & Basic Processing,1000,1,0.21
B001318,Becca Balint,Democratic,VT,A07,Agricultural Services/Products,8000,2,1.65
B001318,Becca Balint,Democratic,VT,E08,Waste Management,3500,1,0.72
B001318,Becca Balint,Democratic,VT,K01,Lawyers/Law Firms,2500,1,0.51
B001318,Becca Balint,Democratic,VT,B01,Printing & Publishing,1000,1,0.21
B001318,Becca Balint,Democratic,VT,Q08,Human Rights,12800,1,2.64
B001318,Becca Balint,Democratic,VT,Q14,Misc Issues,6500,1,1.34
S001188,Marlin A. Stutzman,Republican,IN,Q03,Leadership PACs,10500,3,0.86
S001188,Marlin A. Stutzman,Republican,IN,Q01,Republican/Conservative,138940,6,11.35
S001188,Marlin A. Stutzman,Republican,IN,M03,Trucking,13500,3,1.1
S001188,Marlin A. Stutzman,Republican,IN,F07,Accountants,2000,1,0.16
S001188,Marlin A. Stutzman,Republican,IN,Q09,Guns Rights,1000,1,0.08
S001188,Marlin A. Stutzman,Republican,IN,N03,"Beer, Wine & Liquor",2500,1,0.2
S001188,Marlin A. Stutzman,Republican,IN,A04,Dairy,5000,1,0.41
T000490,David J. Taylor,Republican,OH,Q01,Republican/Conservative,8800,3,1.97
T000490,David J. Taylor,Republican,OH,N03,"Beer, Wine & Liquor",11500,2,2.57
T000490,David J. Taylor,Republican,OH,A07,Agricultural Services/Products,9000,5,2.01
T000490,David J. Taylor,Republican,OH,M03,Trucking,8000,2,1.79
T000490,David J. Taylor,Republican,OH,N12,Misc Manufacturing & Distributing,5000,1,1.12
T000490,David J. Taylor,Republican,OH,M05,Sea Transport,2000,2,0.45
T000490,David J. Taylor,Republican,OH,E08,Waste Management,9000,3,2.01
T000490,David J. Taylor,Republican,OH,P05,Public Sector Unions,17500,3,3.91
T000490,David J. Taylor,Republican,OH,A04,Dairy,11000,2,2.46
T000490,David J. Taylor,Republican,OH,N13,Steel/Metals/Mining,2000,1,0.45
V000136,Gabe Vasquez,Democratic,NM,Q03,Leadership PACs,2720352,5,35.42
V000136,Gabe Vasquez,Democratic,NM,Q07,Environment,4572,3,0.06
V000136,Gabe Vasquez,Democratic,NM,P05,Public Sector Unions,125500,15,1.63
V000136,Gabe Vasquez,Democratic,NM,A07,Agricultural Services/Products,9000,4,0.12
V000136,Gabe Vasquez,Democratic,NM,B02,TV/Movies/Music,8500,2,0.11
V000136,Gabe Vasquez,Democratic,NM,N03,"Beer, Wine & Liquor",5000,1,0.07
V000136,Gabe Vasquez,Democratic,NM,N02,Tobacco,7500,3,0.1
V000136,Gabe Vasquez,Democratic,NM,Q01,Republican/Conservative,234823,3,3.06
V000136,Gabe Vasquez,Democratic,NM,E08,Waste Management,21000,2,0.27
V000136,Gabe Vasquez,Democratic,NM,Q02,Democratic/Liberal,56316,8,0.73
V000136,Gabe Vasquez,Democratic,NM,Q14,Misc Issues,10000,1,0.13
V000136,Gabe Vasquez,Democratic,NM,F07,Accountants,1000,1,0.01
V000136,Gabe Vasquez,Democratic,NM,N12,Misc Manufacturing & Distributing,18500,2,0.24
V000136,Gabe Vasquez,Democratic,NM,H02,Hospitals/Nursing Homes,9000,1,0.12
V000136,Gabe Vasquez,Democratic,NM,Q10,Guns Control,22000,3,0.29
V000136,Gabe Vasquez,Democratic,NM,M03,Trucking,12500,3,0.16
V000136,Gabe Vasquez,Democratic,NM,Q12,Abortion Policy/Pro-Life,1000,1,0.01
V000136,Gabe Vasquez,Democratic,NM,Q11,Abortion Policy/Pro-Choice,24464,3,0.32
V000136,Gabe Vasquez,Democratic,NM,A04,Dairy,9000,1,0.12
V000136,Gabe Vasquez,Democratic,NM,N13,Steel/Metals/Mining,10500,1,0.14
V000136,Gabe Vasquez,Democratic,NM,Q05,Pro-Israel,51177,1,0.67
V000136,Gabe Vasquez,Democratic,NM,F04,Insurance,5000,1,0.07
V000136,Gabe Vasquez,Democratic,NM,A01,Crop Production & Basic Processing,1000,1,0.01
V000136,Gabe Vasquez,Democratic,NM,M05,Sea Transport,1000,1,0.01
V000136,Gabe Vasquez,Democratic,NM,Q08,Human Rights,7500,1,0.1
L000601,Greg Landsman,Democratic,OH,P05,Public Sector Unions,187500,18,10.9
L000601,Greg Landsman,Democratic,OH,Q03,Leadership PACs,30500,3,1.77
L000601,Greg Landsman,Democratic,OH,M03,Trucking,10000,1,0.58
L000601,Greg Landsman,Democratic,OH,Q02,Democratic/Liberal,40020,9,2.33
L000601,Greg Landsman,Democratic,OH,E08,Waste Management,5500,1,0.32
L000601,Greg Landsman,Democratic,OH,Q08,Human Rights,8500,2,0.49
L000601,Greg Landsman,Democratic,OH,Q14,Misc Issues,12500,1,0.73
L000601,Greg Landsman,Democratic,OH,H02,Hospitals/Nursing Homes,6000,1,0.35
L000601,Greg Landsman,Democratic,OH,Q10,Guns Control,17000,2,0.99
L000601,Greg Landsman,Democratic,OH,N12,Misc Manufacturing & Distributing,0,1,0
L000601,Greg Landsman,Democratic,OH,Q11,Abortion Policy/Pro-Choice,9499,2,0.55
L000601,Greg Landsman,Democratic,OH,Q07,Environment,10,1,0
L000601,Greg Landsman,Democratic,OH,A01,Crop Production & Basic Processing,1000,1,0.06
L000601,Greg Landsman,Democratic,OH,K01,Lawyers/Law Firms,1000,1,0.06
L000601,Greg Landsman,Democratic,OH,Q01,Republican/Conservative,29070,1,1.69
L000601,Greg Landsman,Democratic,OH,B02,TV/Movies/Music,7500,1,0.44
G000600,Marie Gluesenkamp Perez,Democratic,WA,Q03,Leadership PACs,34800,5,0.35
G000600,Marie Gluesenkamp Perez,Democratic,WA,Q02,Democratic/Liberal,27500,7,0.27
G000600,Marie Gluesenkamp Perez,Democratic,WA,Q13,Women's Issues,15000,1,0.15
G000600,Marie Gluesenkamp Perez,Democratic,WA,P05,Public Sector Unions,186000,20,1.85
G000600,Marie Gluesenkamp Perez,Democratic,WA,A07,Agricultural Services/Products,11500,2,0.11
G000600,Marie Gluesenkamp Perez,Democratic,WA,E08,Waste Management,6000,2,0.06
G000600,Marie Gluesenkamp Perez,Democratic,WA,Q14,Misc Issues,18800,1,0.19
G000600,Marie Gluesenkamp Perez,Democratic,WA,B02,TV/Movies/Music,5000,1,0.05
G000600,Marie Gluesenkamp Perez,Democratic,WA,H02,Hospitals/Nursing Homes,1000,1,0.01
G000600,Marie Gluesenkamp Perez,Democratic,WA,Q10,Guns Control,10000,1,0.1
G000600,Marie Gluesenkamp Perez,Democratic,WA,Q11,Abortion Policy/Pro-Choice,1500,1,0.01
G000600,Marie Gluesenkamp Perez,Democratic,WA,Q07,Environment,10,1,0
G000600,Marie Gluesenkamp Perez,Democratic,WA,A01,Crop Production & Basic Processing,1000,1,0.01
G000600,Marie Gluesenkamp Perez,Democratic,WA,N03,"Beer, Wine & Liquor",6000,1,0.06
G000600,Marie Gluesenkamp Perez,Democratic,WA,K01,Lawyers/Law Firms,1000,1,0.01
G000600,Marie Gluesenkamp Perez,Democratic,WA,N12,Misc Manufacturing & Distributing,1500,1,0.01
G000600,Marie Gluesenkamp Perez,Democratic,WA,N13,Steel/Metals/Mining,75,1,0
G000600,Marie Gluesenkamp Perez,Democratic,WA,Q08,Human Rights,7500,1,0.07
R000618,Pete Ricketts,Republican,NE,Q01,Republican/Conservative,5323,3,0.12
R000618,Pete Ricketts,Republican,NE,F09,Mortgage Bankers & Brokers,46000,7,1.01
L000598,Nick LaLota,Republican,NY,Q03,Leadership PACs,22401,2,0.4
L000598,Nick LaLota,Republican,NY,A07,Agricultural Services/Products,1000,1,0.02
T000490,David J. Taylor,Republican,OH,F04,Insurance,2000,1,0.45
T000490,David J. Taylor,Republican,OH,A01,Crop Production & Basic Processing,3000,3,0.67
T000490,David J. Taylor,Republican,OH,Q12,Abortion Policy/Pro-Life,2307,1,0.52
